####	0.0	0.125	0.25	0.375	0.5	0.75	1.0	1.25	1.5	1.75	2.0	2.25	2.5	2.75	3.0	3.25	3.5	3.75	4.0	4.5	5.0	5.5	6.0
6.911503799999999531e-01 4.749974199999999769e+02 3.931581699999999842e+02 3.269402699999999982e+02 2.739028200000000197e+02 2.301709899999999891e+02 1.651817499999999939e+02 1.217191499999999991e+02 9.140148600000000556e+01 6.998314200000000085e+01 5.479972099999999813e+01 4.379027299999999912e+01 3.562837600000000293e+01 2.945311699999999888e+01 2.470060900000000004e+01 2.098083600000000004e+01 1.802518399999999943e+01 1.564397800000000061e+01 1.370145899999999983e+01 1.209792700000000032e+01 9.635485199999999750e+00 7.857080800000000309e+00 6.533397899999999758e+00 5.522556100000000079e+00
7.539822400000000258e-01 4.235738400000000183e+02 3.515707400000000007e+02 2.939811700000000201e+02 2.469908100000000104e+02 2.067266700000000128e+02 1.448477399999999875e+02 1.036255900000000025e+02 7.589112299999999323e+01 5.706327399999999983e+01 4.415767400000000009e+01 3.507500399999999985e+01 2.849601099999999931e+01 2.359236100000000036e+01 1.984964099999999831e+01 1.693030699999999911e+01 1.461144600000000082e+01 1.274015099999999912e+01 1.120862400000000036e+01 9.939189799999999408e+00 7.976731700000000203e+00 6.546153799999999912e+00 5.472077900000000383e+00 4.645429100000000311e+00
8.168140900000000482e-01 4.144082099999999969e+02 3.422605500000000234e+02 2.835133999999999901e+02 2.350156499999999937e+02 1.937704500000000110e+02 1.332421199999999999e+02 9.526921099999999853e+01 7.016840500000000702e+01 5.299669800000000208e+01 4.107115100000000041e+01 3.254386900000000082e+01 2.628993300000000133e+01 2.160387000000000057e+01 1.802718399999999832e+01 1.524830799999999975e+01 1.305530800000000013e+01 1.129989899999999992e+01 9.876164400000000398e+00 8.706739900000000532e+00 6.921062000000000047e+00 5.638479399999999586e+00 4.687181200000000381e+00 3.962279500000000176e+00
8.796459399999999595e-01 3.872970799999999940e+02 3.195572599999999852e+02 2.646877099999999814e+02 2.188307299999999884e+02 1.792070400000000063e+02 1.208994500000000016e+02 8.496891399999999805e+01 6.174376500000000334e+01 4.625484800000000263e+01 3.577187899999999843e+01 2.842702500000000043e+01 2.308234399999999908e+01 1.906870299999999929e+01 1.598636199999999974e+01 1.357397199999999948e+01 1.165616200000000013e+01 1.011059400000000075e+01 8.849562799999999285e+00 7.808659500000000087e+00 6.210562600000000266e+00 5.056691599999999731e+00 4.198323399999999594e+00 3.543378899999999998e+00
9.424778000000000322e-01 3.579814499999999953e+02 2.967369299999999726e+02 2.457431300000000078e+02 2.025504899999999964e+02 1.653113600000000076e+02 1.117512300000000067e+02 7.875049400000000333e+01 5.702530800000000255e+01 4.252987300000000204e+01 3.270803000000000083e+01 2.579199300000000150e+01 2.074499600000000044e+01 1.696738399999999913e+01 1.408859600000000079e+01 1.185752100000000020e+01 1.010268899999999981e+01 8.703632999999999953e+00 7.574203200000000358e+00 6.651236599999999832e+00 5.251738399999999807e+00 4.255457500000000337e+00 3.522248900000000127e+00 2.967238000000000042e+00
1.005309599999999914e+00 3.417446800000000167e+02 2.810464200000000119e+02 2.298831700000000069e+02 1.875258599999999944e+02 1.523250899999999888e+02 1.025949399999999940e+02 7.207957500000000550e+01 5.201534000000000191e+01 3.864711400000000197e+01 2.964659999999999940e+01 2.334424599999999828e+01 1.875948599999999900e+01 1.533621699999999954e+01 1.273468100000000014e+01 1.072359699999999982e+01 9.143898399999999427e+00 7.884243500000000182e+00 6.865859200000000051e+00 6.031813200000000208e+00 4.762553200000000153e+00 3.854611699999999974e+00 3.184236499999999914e+00 2.676081599999999838e+00
1.068141500000000077e+00 3.245679600000000278e+02 2.645385400000000118e+02 2.149692200000000071e+02 1.750037199999999871e+02 1.415991600000000119e+02 9.426156400000000701e+01 6.576103200000000015e+01 4.727482499999999987e+01 3.508539999999999992e+01 2.688941000000000159e+01 2.109671000000000163e+01 1.684766400000000175e+01 1.367087599999999981e+01 1.126745400000000075e+01 9.423332200000000825e+00 7.986822599999999994e+00 6.851085499999999939e+00 5.940423100000000289e+00 5.199899900000000130e+00 4.081870000000000331e+00 3.289181300000000086e+00 2.707973799999999986e+00 2.269812899999999800e+00
1.130973400000000018e+00 2.877048199999999838e+02 2.335747000000000071e+02 1.893224600000000066e+02 1.541278599999999983e+02 1.253854099999999931e+02 8.494781500000000563e+01 5.984915000000000163e+01 4.316362099999999913e+01 3.209544199999999847e+01 2.459959299999999871e+01 1.926980700000000013e+01 1.537012799999999935e+01 1.247377799999999937e+01 1.029392700000000005e+01 8.624790400000000190e+00 7.322736100000000192e+00 6.289121299999999692e+00 5.455988099999999896e+00 4.775092899999999752e+00 3.741218899999999792e+00 3.004782699999999807e+00 2.464151100000000039e+00 2.056960199999999794e+00
1.193805199999999900e+00 2.797275599999999827e+02 2.300031799999999862e+02 1.886452800000000138e+02 1.555124099999999885e+02 1.266500800000000027e+02 8.429153300000000115e+01 5.869740500000000338e+01 4.234612200000000115e+01 3.142239400000000060e+01 2.393111299999999986e+01 1.856520700000000090e+01 1.464325000000000010e+01 1.175433899999999987e+01 9.602971200000000707e+00 7.972122699999999895e+00 6.712264799999999809e+00 5.722022299999999895e+00 4.931463700000000117e+00 4.291156100000000251e+00 3.330543200000000148e+00 2.656593500000000052e+00 2.168351799999999940e+00 1.804600100000000040e+00
1.256637100000000062e+00 2.578120999999999867e+02 2.070532599999999945e+02 1.679528500000000122e+02 1.384891100000000108e+02 1.134701900000000023e+02 7.689115800000000434e+01 5.405507399999999762e+01 3.878728399999999965e+01 2.846578200000000081e+01 2.149893000000000143e+01 1.664086599999999905e+01 1.315972099999999934e+01 1.060869800000000041e+01 8.697437700000000049e+00 7.234849299999999594e+00 6.093391200000000119e+00 5.189238999999999713e+00 4.464098800000000367e+00 3.875625400000000109e+00 2.993215999999999877e+00 2.376212499999999839e+00 1.931190900000000044e+00 1.601243799999999995e+00
1.319468899999999945e+00 2.536650999999999954e+02 2.048771099999999876e+02 1.667579100000000096e+02 1.372330300000000136e+02 1.113558699999999959e+02 7.457246299999999906e+01 5.244949700000000092e+01 3.763457700000000017e+01 2.743482300000000151e+01 2.053435599999999894e+01 1.575256000000000078e+01 1.236519499999999994e+01 9.909539999999999793e+00 8.089737100000000680e+00 6.708697599999999817e+00 5.636941000000000201e+00 4.790499299999999572e+00 4.112543200000000176e+00 3.562831699999999824e+00 2.739547299999999908e+00 2.165778299999999934e+00 1.753970400000000041e+00 1.450278600000000084e+00
1.382300800000000107e+00 2.401642400000000066e+02 1.973514199999999903e+02 1.621042799999999886e+02 1.332639700000000005e+02 1.069458599999999961e+02 6.932055400000000134e+01 4.789933599999999814e+01 3.434728299999999734e+01 2.525262499999999832e+01 1.907234700000000061e+01 1.472429400000000044e+01 1.158035899999999963e+01 9.253612300000000346e+00 7.501618999999999815e+00 6.164921099999999932e+00 5.131331000000000309e+00 4.323547999999999725e+00 3.685188000000000130e+00 3.174972499999999975e+00 2.424959799999999888e+00 1.911950599999999945e+00 1.547803100000000098e+00 1.280682199999999993e+00
1.445132599999999989e+00 2.256090000000000089e+02 1.843677600000000041e+02 1.514210400000000050e+02 1.255526499999999999e+02 1.012356300000000005e+02 6.569170400000000143e+01 4.505121900000000323e+01 3.178948099999999855e+01 2.314141499999999851e+01 1.743755799999999923e+01 1.345943499999999915e+01 1.057688800000000029e+01 8.444257999999999598e+00 6.847676700000000061e+00 5.637759400000000198e+00 4.705854600000000332e+00 3.978026499999999910e+00 3.401977599999999935e+00 2.940060299999999849e+00 2.256353600000000181e+00 1.784197699999999998e+00 1.446279300000000045e+00 1.196970000000000089e+00
1.507964499999999930e+00 2.131128199999999993e+02 1.729884800000000098e+02 1.408113999999999919e+02 1.155298800000000057e+02 9.237693199999999649e+01 6.086587300000000056e+01 4.333284799999999848e+01 3.119417100000000076e+01 2.269203600000000165e+01 1.690224699999999913e+01 1.290273700000000012e+01 1.004802399999999984e+01 7.969831700000000296e+00 6.439206399999999775e+00 5.292998599999999776e+00 4.414438299999999593e+00 3.727530400000000022e+00 3.181885499999999922e+00 2.742636099999999910e+00 2.089356700000000178e+00 1.637186899999999889e+00 1.314896300000000018e+00 1.079047000000000089e+00
1.570796300000000034e+00 2.063122999999999934e+02 1.672305800000000033e+02 1.360139399999999910e+02 1.113907099999999986e+02 8.884653000000000134e+01 5.754471499999999651e+01 4.038187400000000338e+01 2.856220599999999976e+01 2.071313999999999922e+01 1.553145199999999981e+01 1.195894299999999966e+01 9.385783200000000548e+00 7.478976600000000197e+00 6.046774899999999953e+00 4.955381700000000222e+00 4.109792999999999807e+00 3.447897100000000048e+00 2.925147500000000012e+00 2.508154699999999959e+00 1.897555799999999904e+00 1.483475099999999935e+00 1.192521799999999965e+00 9.811524700000000543e-01
1.633628199999999975e+00 1.989112800000000050e+02 1.594725500000000125e+02 1.291552800000000047e+02 1.058597100000000069e+02 8.418334500000000276e+01 5.490243799999999652e+01 3.904203499999999849e+01 2.758183400000000063e+01 1.998466700000000174e+01 1.491494100000000067e+01 1.139945699999999995e+01 8.860525499999999610e+00 6.995103600000000199e+00 5.618435899999999705e+00 4.589563899999999919e+00 3.805363199999999946e+00 3.197952599999999812e+00 2.720597699999999897e+00 2.339999099999999999e+00 1.779431399999999996e+00 1.394460699999999997e+00 1.121039600000000025e+00 9.211773300000000164e-01
1.696460000000000079e+00 1.862525400000000104e+02 1.487705300000000079e+02 1.203797500000000014e+02 9.824131699999999512e+01 7.813319300000000567e+01 5.159328800000000115e+01 3.697999200000000286e+01 2.634515599999999935e+01 1.926272499999999965e+01 1.443754900000000063e+01 1.101902699999999946e+01 8.515851899999999475e+00 6.687765500000000252e+00 5.348552800000000218e+00 4.350539999999999630e+00 3.591105999999999909e+00 3.003582600000000102e+00 2.542428399999999922e+00 2.175692800000000204e+00 1.639121000000000050e+00 1.275793399999999966e+00 1.021557800000000071e+00 8.379212200000000221e-01
1.759291900000000020e+00 1.760963099999999883e+02 1.401946700000000021e+02 1.151001399999999961e+02 9.479864000000000601e+01 7.595115599999999745e+01 5.043871899999999897e+01 3.570523299999999978e+01 2.516430599999999984e+01 1.830672900000000070e+01 1.370239899999999977e+01 1.051911400000000008e+01 8.197645400000000748e+00 6.460786599999999602e+00 5.156479799999999614e+00 4.172604399999999991e+00 3.421710000000000029e+00 2.843219899999999800e+00 2.393297599999999914e+00 2.039376100000000136e+00 1.528924399999999961e+00 1.187783000000000033e+00 9.504807299999999959e-01 7.792948800000000231e-01
1.822123699999999902e+00 1.688970899999999915e+02 1.336117299999999943e+02 1.091289400000000001e+02 8.911205200000000559e+01 7.126376500000000647e+01 4.776414400000000171e+01 3.395814299999999974e+01 2.430875899999999845e+01 1.776710599999999829e+01 1.319050900000000048e+01 9.958948100000000636e+00 7.617840199999999840e+00 5.924326500000000273e+00 4.696687299999999787e+00 3.798919900000000016e+00 3.127167200000000147e+00 2.614078300000000077e+00 2.214901400000000020e+00 1.898925999999999892e+00 1.436312299999999986e+00 1.121156700000000006e+00 8.986837199999999637e-01 7.364958999999999811e-01
1.884955600000000064e+00 1.623096899999999891e+02 1.298275600000000054e+02 1.065373100000000051e+02 8.743968099999999311e+01 6.983039200000000335e+01 4.612662000000000262e+01 3.273439599999999672e+01 2.336344899999999924e+01 1.691542899999999960e+01 1.252772599999999947e+01 9.500484000000000151e+00 7.306238999999999706e+00 5.708240299999999934e+00 4.543749100000000318e+00 3.684083600000000125e+00 3.032838200000000040e+00 2.529805899999999941e+00 2.136020699999999994e+00 1.823999799999999949e+00 1.369125300000000101e+00 1.061398999999999981e+00 8.457087899999999880e-01 6.896107900000000290e-01
1.947787399999999947e+00 1.519569999999999936e+02 1.224844800000000049e+02 1.009765000000000015e+02 8.349567700000000059e+01 6.706681799999999782e+01 4.486075900000000161e+01 3.186278799999999833e+01 2.269207700000000116e+01 1.634826100000000082e+01 1.201948999999999934e+01 9.043513400000000146e+00 6.918192799999999920e+00 5.388358099999999595e+00 4.279822099999999629e+00 3.462107200000000162e+00 2.842996299999999810e+00 2.365646799999999939e+00 1.992891299999999921e+00 1.698061599999999949e+00 1.268351000000000006e+00 9.782967099999999583e-01 7.759674300000000136e-01 6.304756200000000144e-01
2.010619300000000109e+00 1.485325300000000084e+02 1.199127299999999963e+02 9.727484400000000164e+01 7.942270000000000607e+01 6.383971700000000027e+01 4.277197499999999764e+01 3.041525199999999884e+01 2.179757599999999940e+01 1.571281600000000012e+01 1.160862700000000025e+01 8.768983300000000369e+00 6.712777299999999947e+00 5.216732300000000322e+00 4.124023900000000076e+00 3.317890699999999971e+00 2.709994599999999920e+00 2.244250200000000195e+00 1.882897899999999902e+00 1.598985899999999960e+00 1.188981800000000089e+00 9.151845199999999458e-01 7.256902100000000022e-01 5.900157799999999897e-01
2.073451200000000050e+00 1.429187699999999950e+02 1.131972899999999953e+02 9.182954999999999757e+01 7.643706799999999646e+01 6.101895900000000239e+01 3.955630299999999977e+01 2.842666300000000135e+01 2.026514799999999994e+01 1.451714600000000033e+01 1.070932700000000004e+01 8.127637099999999393e+00 6.253177700000000172e+00 4.885193199999999791e+00 3.882880699999999852e+00 3.141306699999999896e+00 2.579254699999999900e+00 2.145032099999999886e+00 1.805138499999999979e+00 1.535840199999999989e+00 1.142922900000000075e+00 8.781254800000000138e-01 6.938182899999999487e-01 5.616120900000000082e-01
2.136283000000000154e+00 1.380449000000000126e+02 1.082806400000000053e+02 8.775265000000000271e+01 7.272420900000000188e+01 5.765493299999999977e+01 3.824361700000000042e+01 2.809183700000000172e+01 1.987056099999999859e+01 1.405757900000000049e+01 1.037360100000000074e+01 7.900434999999999874e+00 6.074942599999999970e+00 4.735497500000000137e+00 3.750604899999999908e+00 3.019041800000000109e+00 2.463167100000000165e+00 2.035074700000000014e+00 1.702779400000000054e+00 1.442221600000000103e+00 1.066686800000000046e+00 8.169785999999999992e-01 6.449969300000000239e-01 5.222916699999999857e-01
2.199114900000000095e+00 1.302233999999999980e+02 1.002268300000000067e+02 8.232503300000000479e+01 6.909417299999999784e+01 5.528327600000000075e+01 3.798398199999999747e+01 2.726574600000000004e+01 1.902509500000000031e+01 1.356394399999999933e+01 1.008389599999999930e+01 7.643978099999999998e+00 5.804090500000000041e+00 4.467002599999999823e+00 3.504652500000000170e+00 2.811027800000000187e+00 2.296660800000000169e+00 1.906243899999999991e+00 1.603847900000000104e+00 1.365214799999999951e+00 1.016194000000000042e+00 7.794719799999999532e-01 6.144691199999999798e-01 4.963111499999999787e-01
2.261946700000000199e+00 1.237038399999999996e+02 9.686530500000000643e+01 8.152557899999999336e+01 6.793113900000000172e+01 5.317577699999999652e+01 3.540519499999999908e+01 2.565880500000000097e+01 1.811614600000000053e+01 1.285766199999999948e+01 9.562151500000000581e+00 7.236256700000000208e+00 5.498392199999999619e+00 4.242365999999999637e+00 3.337108499999999811e+00 2.680717299999999970e+00 2.189628200000000025e+00 1.813361400000000012e+00 1.520102999999999982e+00 1.288734000000000046e+00 9.526913000000000187e-01 7.284678900000000068e-01 5.741793400000000380e-01 4.644251699999999983e-01
2.324778600000000139e+00 1.190723200000000048e+02 9.326473599999999919e+01 7.751942499999999825e+01 6.399029500000000326e+01 5.048179300000000325e+01 3.485341600000000284e+01 2.515949499999999972e+01 1.736854299999999895e+01 1.246729799999999955e+01 9.400774800000000653e+00 7.139711499999999766e+00 5.446411900000000195e+00 4.229235400000000311e+00 3.342708200000000129e+00 2.688245799999999797e+00 2.190828600000000126e+00 1.806914600000000037e+00 1.508181100000000052e+00 1.274186000000000041e+00 9.379072299999999807e-01 7.148368000000000499e-01 5.609272400000000491e-01 4.509080899999999836e-01
2.387610399999999800e+00 1.140672799999999967e+02 9.134925300000000448e+01 7.648218199999999456e+01 6.245181999999999789e+01 4.855056799999999839e+01 3.286192199999999985e+01 2.361695399999999978e+01 1.669137600000000177e+01 1.202791799999999967e+01 8.984914800000000312e+00 6.769227299999999836e+00 5.150146799999999914e+00 3.994647099999999895e+00 3.152464499999999781e+00 2.533993800000000185e+00 2.066649799999999981e+00 1.706447800000000070e+00 1.424806599999999923e+00 1.202447000000000044e+00 8.796704499999999927e-01 6.648628199999999655e-01 5.182333900000000160e-01 4.151673799999999748e-01
2.450442300000000184e+00 1.098468000000000018e+02 8.650721599999999967e+01 7.156818599999999719e+01 5.876588900000000137e+01 4.613059899999999658e+01 3.185899200000000064e+01 2.319949199999999934e+01 1.634335799999999850e+01 1.180866100000000074e+01 8.861807600000000562e+00 6.676784800000000075e+00 5.081106100000000403e+00 3.939882900000000188e+00 3.107612800000000064e+00 2.494999099999999803e+00 2.028884800000000155e+00 1.667313999999999963e+00 1.384900699999999985e+00 1.163307199999999986e+00 8.449563599999999619e-01 6.353689399999999932e-01 4.930906999999999929e-01 3.932800799999999763e-01
2.513274099999999844e+00 1.061159099999999995e+02 8.389267300000000205e+01 6.963129000000000701e+01 5.681722599999999801e+01 4.465698100000000181e+01 3.137312400000000068e+01 2.211135099999999909e+01 1.541378100000000018e+01 1.115649299999999933e+01 8.341650299999999518e+00 6.284177999999999820e+00 4.792284399999999778e+00 3.713797299999999968e+00 2.924107600000000140e+00 2.346273899999999912e+00 1.909756199999999904e+00 1.572055699999999945e+00 1.308540999999999954e+00 1.101845100000000022e+00 8.046326400000000101e-01 6.079730800000000546e-01 4.733313299999999946e-01 3.780908299999999889e-01
2.576105999999999785e+00 9.963172199999999634e+01 7.843119699999999739e+01 6.508526700000000176e+01 5.317492800000000130e+01 4.220778800000000075e+01 3.009921100000000038e+01 2.149592499999999973e+01 1.507247500000000073e+01 1.095658000000000065e+01 8.206260900000000191e+00 6.224590100000000348e+00 4.751241199999999942e+00 3.653595000000000148e+00 2.845577700000000210e+00 2.262182300000000090e+00 1.829049900000000006e+00 1.499811500000000075e+00 1.245845700000000056e+00 1.047744400000000020e+00 7.627400300000000133e-01 5.740377700000000027e-01 4.454861800000000094e-01 3.552289100000000088e-01
2.638937799999999889e+00 9.562024599999999452e+01 7.583675700000000575e+01 6.339144399999999990e+01 5.182377000000000322e+01 4.116320999999999941e+01 2.926300600000000074e+01 2.029762500000000003e+01 1.435318400000000061e+01 1.048333000000000048e+01 7.884491599999999600e+00 5.942328599999999739e+00 4.481239500000000042e+00 3.443161299999999869e+00 2.706873499999999932e+00 2.176200899999999994e+00 1.772220200000000023e+00 1.456809100000000079e+00 1.208559799999999962e+00 1.012655700000000047e+00 7.297550800000000004e-01 5.439284300000000183e-01 4.190272899999999967e-01 3.323454100000000078e-01
2.701769699999999830e+00 9.198350399999999638e+01 7.283211199999999508e+01 6.010978000000000065e+01 4.883714599999999706e+01 3.916105799999999704e+01 2.724179000000000173e+01 1.929249599999999987e+01 1.395886299999999913e+01 1.025054300000000040e+01 7.692273300000000091e+00 5.798904199999999953e+00 4.384733599999999676e+00 3.380789699999999787e+00 2.658828800000000214e+00 2.132017199999999946e+00 1.728587700000000060e+00 1.413680800000000071e+00 1.167700200000000077e+00 9.757475700000000085e-01 7.024446600000000540e-01 5.253344599999999476e-01 4.065853799999999962e-01 3.236426199999999920e-01
2.764601499999999934e+00 8.853578600000000165e+01 7.037057400000000484e+01 5.877856400000000292e+01 4.823176300000000083e+01 3.841249200000000030e+01 2.610025399999999962e+01 1.883864000000000161e+01 1.362096400000000074e+01 9.994038700000000830e+00 7.515002899999999819e+00 5.657128300000000110e+00 4.294071699999999936e+00 3.328768199999999844e+00 2.618124200000000013e+00 2.089240600000000114e+00 1.682582800000000045e+00 1.370024300000000084e+00 1.129374700000000065e+00 9.430453100000000255e-01 6.787396500000000277e-01 5.065663700000000436e-01 3.901318200000000180e-01 3.086187300000000078e-01
2.827433399999999875e+00 8.388257299999999361e+01 6.796635399999999549e+01 5.683547599999999989e+01 4.623952799999999996e+01 3.649073700000000287e+01 2.549209899999999962e+01 1.828107200000000176e+01 1.298228600000000021e+01 9.577834100000000461e+00 7.179668600000000289e+00 5.408695100000000089e+00 4.126349099999999659e+00 3.196444899999999922e+00 2.501489499999999921e+00 1.990104600000000001e+00 1.602424499999999918e+00 1.304406600000000083e+00 1.073394900000000041e+00 8.939426400000000106e-01 6.390782600000000091e-01 4.745728900000000250e-01 3.650923099999999755e-01 2.895437699999999781e-01
2.890265199999999979e+00 8.164529299999999523e+01 6.561870700000000056e+01 5.419917000000000229e+01 4.399221000000000004e+01 3.474313500000000232e+01 2.457563000000000031e+01 1.746614999999999895e+01 1.278523000000000032e+01 9.472302199999999672e+00 7.059836599999999684e+00 5.292545800000000078e+00 4.020143199999999695e+00 3.101333100000000176e+00 2.420185899999999890e+00 1.920967400000000103e+00 1.543789099999999914e+00 1.254698899999999950e+00 1.032413400000000037e+00 8.608086799999999927e-01 6.172399600000000319e-01 4.583312900000000023e-01 3.515442999999999762e-01 2.775371500000000102e-01
2.953097099999999919e+00 7.837569299999999828e+01 6.349730699999999928e+01 5.392045199999999738e+01 4.361736799999999903e+01 3.406595000000000084e+01 2.374793499999999824e+01 1.710423300000000069e+01 1.271786200000000022e+01 9.273904599999999832e+00 6.761947400000000385e+00 5.091463700000000259e+00 3.879357800000000189e+00 2.982023700000000055e+00 2.318641299999999905e+00 1.839962799999999898e+00 1.479901300000000086e+00 1.203857200000000072e+00 9.910026199999999452e-01 8.262455600000000455e-01 5.926799600000000057e-01 4.417314600000000202e-01 3.406531199999999759e-01 2.700895899999999905e-01
