1.000000000000000000e+03 1.230080277700701039e-02
2.689655172413793025e+03 2.166177380546553122e-01
4.379310344827586050e+03 1.901626704074053542e+00
6.068965517241378620e+03 5.990843691401303239e+00
7.758620689655172100e+03 1.233841793506005224e+01
9.448275862068965580e+03 2.089374136826889838e+01
1.113793103448275724e+04 3.153882117025289844e+01
1.282758620689655072e+04 4.385306886271541060e+01
1.451724137931034420e+04 5.705428027302965432e+01
1.620689655172413768e+04 7.011905131421254112e+01
1.789655172413793116e+04 8.139142647350311677e+01
1.958620689655172464e+04 9.159396617931422213e+01
2.127586206896551448e+04 9.967035714792129397e+01
2.296551724137930796e+04 1.056941261062107458e+02
2.465517241379310144e+04 1.099719606210960308e+02
2.634482758620689492e+04 1.128911385168127026e+02
2.803448275862068840e+04 1.148198513040499193e+02
2.972413793103448188e+04 1.160608572782089567e+02
3.141379310344827536e+04 1.168417045185927492e+02
3.310344827586207248e+04 1.173235369535812680e+02
3.479310344827586232e+04 1.176023474290435189e+02
3.648275862068965216e+04 1.177821325863736064e+02
3.817241379310344928e+04 1.178878941027244025e+02
3.986206896551723912e+04 1.179492358817421120e+02
4.155172413793102896e+04 1.179843230187349690e+02
4.324137931034482608e+04 1.180040929071409579e+02
4.493103448275861592e+04 1.180118342989426594e+02
4.662068965517241304e+04 1.180126275830213558e+02
4.831034482758620288e+04 1.180126277389589546e+02
5.000000000000000000e+04 1.180126277389589546e+02
