1.000000000000000000e+02 7.592118498599134568e+01
5.000000000000000000e+02 7.592118497876056438e+01
1.000000000000000000e+03 7.592118488216175365e+01
2.000000000000000000e+03 7.592118180134403360e+01
3.000000000000000000e+03 7.592113579245206267e+01
4.000000000000000000e+03 7.592066196277399115e+01
5.000000000000000000e+03 7.591827485164121470e+01
6.000000000000000000e+03 7.591275167508581490e+01
7.000000000000000000e+03 7.590307112123198863e+01
8.000000000000000000e+03 7.588676524417584801e+01
9.000000000000000000e+03 7.585877653067134929e+01
1.000000000000000000e+04 7.580780838103851238e+01
1.100000000000000000e+04 7.571157524821890661e+01
1.200000000000000000e+04 7.552570638353078891e+01
1.300000000000000000e+04 7.517489864413647638e+01
1.400000000000000000e+04 7.454998280097505869e+01
1.500000000000000000e+04 7.351203697156509520e+01
1.600000000000000000e+04 7.193352442739804076e+01
1.700000000000000000e+04 6.971424711196857515e+01
1.800000000000000000e+04 6.681464880023152375e+01
1.900000000000000000e+04 6.328748225286697249e+01
2.000000000000000000e+04 5.922885348197662125e+01
2.100000000000000000e+04 5.479668279020943089e+01
2.200000000000000000e+04 5.015754697285930064e+01
2.300000000000000000e+04 4.545638403392958793e+01
2.400000000000000000e+04 4.084031856300180152e+01
2.500000000000000000e+04 3.641074036728053898e+01
2.600000000000000000e+04 3.223519490526776110e+01
2.700000000000000000e+04 2.836006452372158293e+01
2.800000000000000000e+04 2.481622680108534951e+01
2.900000000000000000e+04 2.160365941957471847e+01
3.000000000000000000e+04 1.872616061445664926e+01
3.100000000000000000e+04 1.615718926188212734e+01
3.200000000000000000e+04 1.388341852222428408e+01
3.300000000000000000e+04 1.188153896279897026e+01
3.400000000000000000e+04 1.012236108651186228e+01
3.500000000000000000e+04 8.582884287447098970e+00
3.600000000000000000e+04 7.237184644178835669e+00
3.700000000000000000e+04 6.059357816290305898e+00
3.800000000000000000e+04 5.030004234804315466e+00
3.900000000000000000e+04 4.124495486278766165e+00
4.000000000000000000e+04 3.319773806053405441e+00
4.100000000000000000e+04 2.592882030028345941e+00
4.200000000000000000e+04 1.911328856079342664e+00
4.300000000000000000e+04 1.246186299272625808e+00
4.400000000000000000e+04 6.084111313976998670e-01
