1.000000000000000000e+03 1.180126270978845611e+02
2.517241379310345110e+03 1.180122568690428864e+02
4.034482758620689765e+03 1.180047652605686892e+02
5.551724137931034420e+03 1.179295742290303792e+02
7.068965517241379530e+03 1.176427362191370918e+02
8.586206896551724640e+03 1.169202111736687613e+02
1.010344827586206884e+04 1.154529973766321262e+02
1.162068965517241486e+04 1.128708991463641382e+02
1.313793103448275906e+04 1.088176606109263957e+02
1.465517241379310326e+04 1.030640332291968946e+02
1.617241379310344928e+04 9.561845400412828155e+01
1.768965517241379348e+04 8.676576555854401818e+01
1.920689655172413768e+04 7.701417019468361502e+01
2.072413793103448188e+04 6.696366479857825027e+01
2.224137931034482972e+04 5.716458154085846388e+01
2.375862068965517392e+04 4.803078040681499772e+01
2.527586206896551812e+04 3.981499356305406678e+01
2.679310344827586232e+04 3.262676874423465279e+01
2.831034482758620652e+04 2.647167068219192387e+01
2.982758620689655436e+04 2.128806291518273497e+01
3.134482758620689856e+04 1.697880545305486777e+01
3.286206896551724640e+04 1.343210472282027901e+01
3.437931034482758696e+04 1.053486896505463122e+01
3.589655172413793480e+04 8.180107056279497968e+00
3.741379310344827536e+04 6.269524015779628812e+00
3.893103448275862320e+04 4.713804391636182700e+00
4.044827586206896376e+04 3.429763225797393122e+00
4.196551724137931160e+04 2.331607317024364967e+00
4.348275862068965944e+04 1.291870506661903617e+00
4.500000000000000000e+04 4.327484870098613490e-01
