1.000000000000000000e+03 1.277336308177353329e-04
5.000000000000000000e+03 1.370824435097663718e+00
6.000000000000000000e+03 4.075225184136281875e+00
7.000000000000000000e+03 7.850574352339019235e+00
8.000000000000000000e+03 1.235801212681388783e+01
9.000000000000000000e+03 1.759711329426288273e+01
1.000000000000000000e+04 2.356327059003415769e+01
1.100000000000000000e+04 3.013530267190052570e+01
1.200000000000000000e+04 3.722679930232272483e+01
1.300000000000000000e+04 4.465472365349992856e+01
1.400000000000000000e+04 5.222288145160641193e+01
1.500000000000000000e+04 5.979556916922481946e+01
1.600000000000000000e+04 6.716789520584228512e+01
1.700000000000000000e+04 7.421478174564487063e+01
1.800000000000000000e+04 8.081955412300024477e+01
1.900000000000000000e+04 8.685532581740224600e+01
2.000000000000000000e+04 9.227138347082357939e+01
2.100000000000000000e+04 9.701941084220652556e+01
2.200000000000000000e+04 1.010987080810668033e+02
2.300000000000000000e+04 1.045469499672715727e+02
2.400000000000000000e+04 1.074030361202005253e+02
2.500000000000000000e+04 1.097340804554301883e+02
2.600000000000000000e+04 1.116127986140368904e+02
2.700000000000000000e+04 1.131079620549437124e+02
2.800000000000000000e+04 1.142822875449142828e+02
2.900000000000000000e+04 1.151972219134818118e+02
3.000000000000000000e+04 1.159014210552440858e+02
3.100000000000000000e+04 1.164411732941735664e+02
3.200000000000000000e+04 1.168505652678944955e+02
3.300000000000000000e+04 1.171589066410138571e+02
3.400000000000000000e+04 1.173901313147753740e+02
3.500000000000000000e+04 1.175621537525106106e+02
3.600000000000000000e+04 1.176895027244962080e+02
3.700000000000000000e+04 1.177833736819562205e+02
3.800000000000000000e+04 1.178519773195886415e+02
3.900000000000000000e+04 1.179019402352487873e+02
4.000000000000000000e+04 1.179381656814941977e+02
4.100000000000000000e+04 1.179642644338661341e+02
4.200000000000000000e+04 1.179830094827622844e+02
4.300000000000000000e+04 1.179963893133486437e+02
4.400000000000000000e+04 1.180058934660846006e+02
4.500000000000000000e+04 1.180126277389589688e+02
