2.500000000000000000e+02 3.765317512981717637e-05
7.500000000000000000e+02 1.100360321736987111e-04
1.250000000000000000e+03 5.321095844765890998e-04
1.750000000000000000e+03 4.089759707666788119e-03
2.250000000000000000e+03 1.005840363510242599e-02
2.750000000000000000e+03 2.464816438926187639e-02
3.250000000000000000e+03 6.445152528548675486e-02
3.750000000000000000e+03 1.739486461735811063e-01
4.250000000000000000e+03 4.306509386984876397e-01
4.750000000000000000e+03 8.746925013840571861e-01
5.250000000000000000e+03 1.413085563351973883e+00
5.750000000000000000e+03 1.923388182079538211e+00
6.250000000000000000e+03 2.278225343723348395e+00
6.750000000000000000e+03 2.523587277338502410e+00
7.250000000000000000e+03 2.635044103944386151e+00
7.750000000000000000e+03 2.678341080874889535e+00
8.250000000000000000e+03 2.628663564916700945e+00
8.750000000000000000e+03 2.573472204745756109e+00
9.250000000000000000e+03 2.452910043738186108e+00
9.750000000000000000e+03 2.334654990817474740e+00
1.025000000000000000e+04 2.182470718527345532e+00
1.075000000000000000e+04 2.053291438467808927e+00
1.125000000000000000e+04 1.917802963598235877e+00
1.175000000000000000e+04 1.788099222359462503e+00
1.225000000000000000e+04 1.661115896701453432e+00
1.275000000000000000e+04 1.547679885717903714e+00
1.325000000000000000e+04 1.431792191213730803e+00
1.375000000000000000e+04 1.333543066015942413e+00
1.425000000000000000e+04 1.241066299176103449e+00
1.475000000000000000e+04 1.153512836055820001e+00
1.525000000000000000e+04 1.069671744896812937e+00
1.575000000000000000e+04 9.949768698540758516e-01
1.625000000000000000e+04 9.259261538283543036e-01
1.675000000000000000e+04 8.621012071066932458e-01
1.725000000000000000e+04 8.039136521718597272e-01
1.775000000000000000e+04 7.492123109716481988e-01
1.825000000000000000e+04 6.981813890430976777e-01
1.875000000000000000e+04 6.478978708115306073e-01
1.925000000000000000e+04 6.070830371491888755e-01
1.975000000000000000e+04 5.641361201964723016e-01
2.025000000000000000e+04 5.281846854076425180e-01
2.075000000000000000e+04 4.891349563632849673e-01
2.125000000000000000e+04 4.588213130336177281e-01
2.175000000000000000e+04 4.247390829132713375e-01
2.225000000000000000e+04 3.985631833321236495e-01
2.275000000000000000e+04 3.705196515935291757e-01
2.325000000000000000e+04 3.458117759080157061e-01
2.375000000000000000e+04 3.214788486076711194e-01
2.425000000000000000e+04 3.003068246555465892e-01
2.475000000000000000e+04 2.787479864736960855e-01
2.525000000000000000e+04 2.606547033747568243e-01
2.575000000000000000e+04 2.422008630986924038e-01
2.625000000000000000e+04 2.260203078306294577e-01
2.675000000000000000e+04 2.103334328951923515e-01
2.725000000000000000e+04 1.952051500300193143e-01
2.775000000000000000e+04 1.823402842755524611e-01
2.825000000000000000e+04 1.693827855751337264e-01
2.875000000000000000e+04 1.574655299093578320e-01
2.925000000000000000e+04 1.459785981918339526e-01
2.975000000000000000e+04 1.357483809913662964e-01
3.025000000000000000e+04 1.261391354797862796e-01
3.075000000000000000e+04 1.172979494993479227e-01
3.125000000000000000e+04 1.086018929690494156e-01
3.175000000000000000e+04 1.008456528512919892e-01
3.225000000000000000e+04 9.316932940399717811e-02
3.275000000000000000e+04 8.668488023065482051e-02
3.325000000000000000e+04 8.001922137130453028e-02
3.375000000000000000e+04 7.447552862478264146e-02
3.425000000000000000e+04 6.867626456222902798e-02
3.475000000000000000e+04 6.359688385705332403e-02
3.525000000000000000e+04 5.877123494654333535e-02
3.575000000000000000e+04 5.434443433385494765e-02
3.625000000000000000e+04 5.027426472950451142e-02
3.675000000000000000e+04 4.640596560311358726e-02
3.725000000000000000e+04 4.274503691875129741e-02
3.775000000000000000e+04 3.946400188848422919e-02
3.825000000000000000e+04 3.632060640763366127e-02
3.875000000000000000e+04 3.356026211978754836e-02
3.925000000000000000e+04 3.088625117511903384e-02
3.975000000000000000e+04 2.840119180439920621e-02
4.025000000000000000e+04 2.617734389279032653e-02
4.075000000000000000e+04 2.394655309646094923e-02
4.125000000000000000e+04 2.210829117011137504e-02
4.175000000000000000e+04 2.026663971225066418e-02
4.225000000000000000e+04 1.863941290071509382e-02
4.275000000000000000e+04 1.706721300083703652e-02
4.325000000000000000e+04 1.566771408410889965e-02
4.375000000000000000e+04 1.434917572802463064e-02
4.425000000000000000e+04 1.317973510039192539e-02
4.475000000000000000e+04 1.205705819817134636e-02
